Logging to savedate/CartPole-v0dqn2001071457/
episode_Q_value:272     	episode_loss:4.46    	episode_reward:27      	episodes:1935	mean 100 episode reward:53.5    	step_used:27	steps:70548	
episode_Q_value:450     	episode_loss:5.84    	episode_reward:46      	episodes:1936	mean 100 episode reward:53.5    	step_used:46	steps:70594	
episode_Q_value:166     	episode_loss:2.15    	episode_reward:17      	episodes:1937	mean 100 episode reward:53.1    	step_used:17	steps:70611	
episode_Q_value:185     	episode_loss:2.65    	episode_reward:19      	episodes:1938	mean 100 episode reward:53.1    	step_used:19	steps:70630	
episode_Q_value:168     	episode_loss:2.61    	episode_reward:17      	episodes:1939	mean 100 episode reward:53.1    	step_used:17	steps:70647	
episode_Q_value:653     	episode_loss:11.5    	episode_reward:65      	episodes:1940	mean 100 episode reward:53      	step_used:65	steps:70712	
episode_Q_value:434     	episode_loss:5.25    	episode_reward:43      	episodes:1941	mean 100 episode reward:53.5    	step_used:43	steps:70755	
episode_Q_value:696     	episode_loss:9.92    	episode_reward:68      	episodes:1942	mean 100 episode reward:53.6    	step_used:68	steps:70823	
episode_Q_value:1.05e+03	episode_loss:15.1    	episode_reward:103     	episodes:1943	mean 100 episode reward:54.1    	step_used:103	steps:70926	
episode_Q_value:221     	episode_loss:4.62    	episode_reward:22      	episodes:1944	mean 100 episode reward:54.1    	step_used:22	steps:70948	
episode_Q_value:165     	episode_loss:3.33    	episode_reward:17      	episodes:1945	mean 100 episode reward:53.5    	step_used:17	steps:70965	
episode_Q_value:1.29e+03	episode_loss:18.5    	episode_reward:126     	episodes:1946	mean 100 episode reward:53.4    	step_used:126	steps:71091	
episode_Q_value:912     	episode_loss:12.7    	episode_reward:90      	episodes:1947	mean 100 episode reward:54.3    	step_used:90	steps:71181	
episode_Q_value:257     	episode_loss:4.66    	episode_reward:26      	episodes:1948	mean 100 episode reward:54.9    	step_used:26	steps:71207	
episode_Q_value:290     	episode_loss:4.55    	episode_reward:29      	episodes:1949	mean 100 episode reward:54.2    	step_used:29	steps:71236	
episode_Q_value:215     	episode_loss:3.51    	episode_reward:22      	episodes:1950	mean 100 episode reward:54      	step_used:22	steps:71258	
episode_Q_value:1.15e+03	episode_loss:16.1    	episode_reward:113     	episodes:1951	mean 100 episode reward:53.9    	step_used:113	steps:71371	
episode_Q_value:544     	episode_loss:10.7    	episode_reward:54      	episodes:1952	mean 100 episode reward:54.6    	step_used:54	steps:71425	
episode_Q_value:270     	episode_loss:4.96    	episode_reward:27      	episodes:1953	mean 100 episode reward:55      	step_used:27	steps:71452	
episode_Q_value:658     	episode_loss:10.1    	episode_reward:65      	episodes:1954	mean 100 episode reward:55.1    	step_used:65	steps:71517	
episode_Q_value:126     	episode_loss:1.94    	episode_reward:13      	episodes:1955	mean 100 episode reward:55.2    	step_used:13	steps:71530	
episode_Q_value:253     	episode_loss:3.74    	episode_reward:25      	episodes:1956	mean 100 episode reward:54.8    	step_used:25	steps:71555	
episode_Q_value:548     	episode_loss:8.32    	episode_reward:54      	episodes:1957	mean 100 episode reward:54.1    	step_used:54	steps:71609	
episode_Q_value:479     	episode_loss:6.49    	episode_reward:48      	episodes:1958	mean 100 episode reward:54      	step_used:48	steps:71657	
episode_Q_value:249     	episode_loss:3.52    	episode_reward:25      	episodes:1959	mean 100 episode reward:54.1    	step_used:25	steps:71682	
episode_Q_value:727     	episode_loss:9.05    	episode_reward:71      	episodes:1960	mean 100 episode reward:54.2    	step_used:71	steps:71753	
episode_Q_value:324     	episode_loss:4.48    	episode_reward:32      	episodes:1961	mean 100 episode reward:54.3    	step_used:32	steps:71785	
episode_Q_value:372     	episode_loss:4.65    	episode_reward:37      	episodes:1962	mean 100 episode reward:54.3    	step_used:37	steps:71822	
episode_Q_value:977     	episode_loss:15.7    	episode_reward:96      	episodes:1963	mean 100 episode reward:54.4    	step_used:96	steps:71918	
episode_Q_value:588     	episode_loss:9.06    	episode_reward:59      	episodes:1964	mean 100 episode reward:54.7    	step_used:59	steps:71977	
episode_Q_value:232     	episode_loss:4.45    	episode_reward:23      	episodes:1965	mean 100 episode reward:54.5    	step_used:23	steps:72000	
episode_Q_value:230     	episode_loss:4.06    	episode_reward:23      	episodes:1966	mean 100 episode reward:53.2    	step_used:23	steps:72023	
episode_Q_value:192     	episode_loss:2.15    	episode_reward:20      	episodes:1967	mean 100 episode reward:53      	step_used:20	steps:72043	
episode_Q_value:915     	episode_loss:15.4    	episode_reward:90      	episodes:1968	mean 100 episode reward:53      	step_used:90	steps:72133	
episode_Q_value:696     	episode_loss:9.57    	episode_reward:70      	episodes:1969	mean 100 episode reward:53.6    	step_used:70	steps:72203	
episode_Q_value:260     	episode_loss:2.8     	episode_reward:26      	episodes:1970	mean 100 episode reward:52.8    	step_used:26	steps:72229	
episode_Q_value:200     	episode_loss:2.54    	episode_reward:20      	episodes:1971	mean 100 episode reward:51.8    	step_used:20	steps:72249	
episode_Q_value:674     	episode_loss:9.31    	episode_reward:67      	episodes:1972	mean 100 episode reward:51      	step_used:67	steps:72316	
episode_Q_value:504     	episode_loss:8.2     	episode_reward:50      	episodes:1973	mean 100 episode reward:51.5    	step_used:50	steps:72366	
episode_Q_value:247     	episode_loss:3.9     	episode_reward:25      	episodes:1974	mean 100 episode reward:51.2    	step_used:25	steps:72391	
episode_Q_value:431     	episode_loss:5.54    	episode_reward:43      	episodes:1975	mean 100 episode reward:51.2    	step_used:43	steps:72434	
episode_Q_value:259     	episode_loss:5.33    	episode_reward:26      	episodes:1976	mean 100 episode reward:51.4    	step_used:26	steps:72460	
episode_Q_value:177     	episode_loss:2.29    	episode_reward:19      	episodes:1977	mean 100 episode reward:51.3    	step_used:19	steps:72479	
episode_Q_value:167     	episode_loss:2.22    	episode_reward:17      	episodes:1978	mean 100 episode reward:51.3    	step_used:17	steps:72496	
episode_Q_value:153     	episode_loss:2.5     	episode_reward:16      	episodes:1979	mean 100 episode reward:51.2    	step_used:16	steps:72512	
episode_Q_value:596     	episode_loss:9.06    	episode_reward:60      	episodes:1980	mean 100 episode reward:50.8    	step_used:60	steps:72572	
episode_Q_value:128     	episode_loss:1.75    	episode_reward:15      	episodes:1981	mean 100 episode reward:51.2    	step_used:15	steps:72587	
episode_Q_value:840     	episode_loss:13      	episode_reward:84      	episodes:1982	mean 100 episode reward:51.2    	step_used:84	steps:72671	
episode_Q_value:367     	episode_loss:5.29    	episode_reward:38      	episodes:1983	mean 100 episode reward:51.9    	step_used:38	steps:72709	
episode_Q_value:126     	episode_loss:3.05    	episode_reward:13      	episodes:1984	mean 100 episode reward:51.3    	step_used:13	steps:72722	
episode_Q_value:252     	episode_loss:3.51    	episode_reward:26      	episodes:1985	mean 100 episode reward:50.6    	step_used:26	steps:72748	
episode_Q_value:1.1e+03 	episode_loss:15.8    	episode_reward:109     	episodes:1986	mean 100 episode reward:50.1    	step_used:109	steps:72857	
episode_Q_value:220     	episode_loss:2.67    	episode_reward:22      	episodes:1987	mean 100 episode reward:51      	step_used:22	steps:72879	
episode_Q_value:414     	episode_loss:5.12    	episode_reward:42      	episodes:1988	mean 100 episode reward:51.1    	step_used:42	steps:72921	
episode_Q_value:115     	episode_loss:2.59    	episode_reward:12      	episodes:1989	mean 100 episode reward:51.2    	step_used:12	steps:72933	
episode_Q_value:238     	episode_loss:2.94    	episode_reward:24      	episodes:1990	mean 100 episode reward:50.6    	step_used:24	steps:72957	
episode_Q_value:217     	episode_loss:3.9     	episode_reward:22      	episodes:1991	mean 100 episode reward:49.6    	step_used:22	steps:72979	
episode_Q_value:341     	episode_loss:4.85    	episode_reward:34      	episodes:1992	mean 100 episode reward:49.7    	step_used:34	steps:73013	
episode_Q_value:966     	episode_loss:15.1    	episode_reward:96      	episodes:1993	mean 100 episode reward:49.3    	step_used:96	steps:73109	
episode_Q_value:250     	episode_loss:5.06    	episode_reward:25      	episodes:1994	mean 100 episode reward:49.5    	step_used:25	steps:73134	
episode_Q_value:133     	episode_loss:1.27    	episode_reward:14      	episodes:1995	mean 100 episode reward:49.6    	step_used:14	steps:73148	
episode_Q_value:598     	episode_loss:7.19    	episode_reward:59      	episodes:1996	mean 100 episode reward:49.4    	step_used:59	steps:73207	
episode_Q_value:538     	episode_loss:8.95    	episode_reward:54      	episodes:1997	mean 100 episode reward:49.8    	step_used:54	steps:73261	
episode_Q_value:587     	episode_loss:8.03    	episode_reward:59      	episodes:1998	mean 100 episode reward:50      	step_used:59	steps:73320	
episode_Q_value:1.12e+03	episode_loss:16      	episode_reward:110     	episodes:1999	mean 100 episode reward:49.6    	step_used:110	steps:73430	
episode_Q_value:319     	episode_loss:5.74    	episode_reward:32      	episodes:2000	mean 100 episode reward:50.3    	step_used:32	steps:73462	
episode_Q_value:763     	episode_loss:12.7    	episode_reward:76      	episodes:2001	mean 100 episode reward:50.4    	step_used:76	steps:73538	
episode_Q_value:277     	episode_loss:3.59    	episode_reward:28      	episodes:2002	mean 100 episode reward:49.6    	step_used:28	steps:73566	
episode_Q_value:704     	episode_loss:9.3     	episode_reward:71      	episodes:2003	mean 100 episode reward:49      	step_used:71	steps:73637	
episode_Q_value:613     	episode_loss:8.72    	episode_reward:60      	episodes:2004	mean 100 episode reward:49.2    	step_used:60	steps:73697	
episode_Q_value:706     	episode_loss:12.3    	episode_reward:70      	episodes:2005	mean 100 episode reward:49.2    	step_used:70	steps:73767	
episode_Q_value:259     	episode_loss:3.16    	episode_reward:26      	episodes:2006	mean 100 episode reward:48.8    	step_used:26	steps:73793	
episode_Q_value:151     	episode_loss:1.58    	episode_reward:16      	episodes:2007	mean 100 episode reward:48.6    	step_used:16	steps:73809	
episode_Q_value:187     	episode_loss:2.94    	episode_reward:19      	episodes:2008	mean 100 episode reward:48.2    	step_used:19	steps:73828	
episode_Q_value:319     	episode_loss:4.82    	episode_reward:32      	episodes:2009	mean 100 episode reward:48.3    	step_used:32	steps:73860	
episode_Q_value:326     	episode_loss:4.37    	episode_reward:33      	episodes:2010	mean 100 episode reward:48.1    	step_used:33	steps:73893	
episode_Q_value:921     	episode_loss:12.9    	episode_reward:91      	episodes:2011	mean 100 episode reward:47.7    	step_used:91	steps:73984	
episode_Q_value:237     	episode_loss:2.29    	episode_reward:25      	episodes:2012	mean 100 episode reward:47.7    	step_used:25	steps:74009	
episode_Q_value:359     	episode_loss:5.89    	episode_reward:37      	episodes:2013	mean 100 episode reward:46.8    	step_used:37	steps:74046	
episode_Q_value:199     	episode_loss:3.15    	episode_reward:20      	episodes:2014	mean 100 episode reward:46.8    	step_used:20	steps:74066	
episode_Q_value:473     	episode_loss:6.38    	episode_reward:47      	episodes:2015	mean 100 episode reward:45.7    	step_used:47	steps:74113	
episode_Q_value:195     	episode_loss:3.07    	episode_reward:20      	episodes:2016	mean 100 episode reward:45.9    	step_used:20	steps:74133	
episode_Q_value:1.4e+03 	episode_loss:16.9    	episode_reward:134     	episodes:2017	mean 100 episode reward:45.8    	step_used:134	steps:74267	
episode_Q_value:240     	episode_loss:2.27    	episode_reward:24      	episodes:2018	mean 100 episode reward:46.5    	step_used:24	steps:74291	
episode_Q_value:474     	episode_loss:5.87    	episode_reward:47      	episodes:2019	mean 100 episode reward:46.4    	step_used:47	steps:74338	
episode_Q_value:340     	episode_loss:6.2     	episode_reward:34      	episodes:2020	mean 100 episode reward:46.7    	step_used:34	steps:74372	
episode_Q_value:1.43e+03	episode_loss:21.9    	episode_reward:141     	episodes:2021	mean 100 episode reward:46.4    	step_used:141	steps:74513	
episode_Q_value:677     	episode_loss:10.1    	episode_reward:67      	episodes:2022	mean 100 episode reward:46.6    	step_used:67	steps:74580	
episode_Q_value:1.07e+03	episode_loss:14.8    	episode_reward:105     	episodes:2023	mean 100 episode reward:46.8    	step_used:105	steps:74685	
episode_Q_value:574     	episode_loss:6.59    	episode_reward:57      	episodes:2024	mean 100 episode reward:47.6    	step_used:57	steps:74742	
episode_Q_value:155     	episode_loss:3.86    	episode_reward:16      	episodes:2025	mean 100 episode reward:48      	step_used:16	steps:74758	
episode_Q_value:1.46e+03	episode_loss:18.4    	episode_reward:143     	episodes:2026	mean 100 episode reward:48.1    	step_used:143	steps:74901	
episode_Q_value:270     	episode_loss:3.29    	episode_reward:27      	episodes:2027	mean 100 episode reward:49      	step_used:27	steps:74928	
episode_Q_value:242     	episode_loss:2.8     	episode_reward:25      	episodes:2028	mean 100 episode reward:48.6    	step_used:25	steps:74953	
episode_Q_value:308     	episode_loss:3.76    	episode_reward:31      	episodes:2029	mean 100 episode reward:48      	step_used:31	steps:74984	
episode_Q_value:134     	episode_loss:1.76    	episode_reward:14      	episodes:2030	mean 100 episode reward:48      	step_used:14	steps:74998	
episode_Q_value:432     	episode_loss:5.24    	episode_reward:43      	episodes:2031	mean 100 episode reward:46.8    	step_used:43	steps:75041	
episode_Q_value:2.05e+03	episode_loss:31.6    	episode_reward:200     	episodes:2032	mean 100 episode reward:47      	step_used:200	steps:75241	
episode_Q_value:318     	episode_loss:4.38    	episode_reward:32      	episodes:2033	mean 100 episode reward:47.6    	step_used:32	steps:75273	
episode_Q_value:107     	episode_loss:1.28    	episode_reward:12      	episodes:2034	mean 100 episode reward:47.7    	step_used:12	steps:75285	
episode_Q_value:220     	episode_loss:3.58    	episode_reward:22      	episodes:2035	mean 100 episode reward:47.6    	step_used:22	steps:75307	
episode_Q_value:1.52e+03	episode_loss:21.9    	episode_reward:147     	episodes:2036	mean 100 episode reward:47.6    	step_used:147	steps:75454	
episode_Q_value:289     	episode_loss:5.57    	episode_reward:29      	episodes:2037	mean 100 episode reward:48.6    	step_used:29	steps:75483	
episode_Q_value:222     	episode_loss:3.49    	episode_reward:22      	episodes:2038	mean 100 episode reward:48.7    	step_used:22	steps:75505	
episode_Q_value:158     	episode_loss:2.13    	episode_reward:17      	episodes:2039	mean 100 episode reward:48.8    	step_used:17	steps:75522	
episode_Q_value:649     	episode_loss:10.2    	episode_reward:64      	episodes:2040	mean 100 episode reward:48.8    	step_used:64	steps:75586	
episode_Q_value:589     	episode_loss:10.7    	episode_reward:58      	episodes:2041	mean 100 episode reward:48.7    	step_used:58	steps:75644	
episode_Q_value:402     	episode_loss:5.33    	episode_reward:40      	episodes:2042	mean 100 episode reward:48.9    	step_used:40	steps:75684	
episode_Q_value:1.01e+03	episode_loss:13.6    	episode_reward:99      	episodes:2043	mean 100 episode reward:48.6    	step_used:99	steps:75783	
episode_Q_value:402     	episode_loss:6.77    	episode_reward:40      	episodes:2044	mean 100 episode reward:48.6    	step_used:40	steps:75823	
episode_Q_value:232     	episode_loss:3.69    	episode_reward:23      	episodes:2045	mean 100 episode reward:48.8    	step_used:23	steps:75846	
episode_Q_value:523     	episode_loss:7.5     	episode_reward:52      	episodes:2046	mean 100 episode reward:48.8    	step_used:52	steps:75898	
episode_Q_value:898     	episode_loss:14.7    	episode_reward:89      	episodes:2047	mean 100 episode reward:48.1    	step_used:89	steps:75987	
episode_Q_value:176     	episode_loss:3.26    	episode_reward:18      	episodes:2048	mean 100 episode reward:48.1    	step_used:18	steps:76005	
episode_Q_value:138     	episode_loss:2.3     	episode_reward:15      	episodes:2049	mean 100 episode reward:48      	step_used:15	steps:76020	
episode_Q_value:268     	episode_loss:4.06    	episode_reward:27      	episodes:2050	mean 100 episode reward:47.8    	step_used:27	steps:76047	
episode_Q_value:507     	episode_loss:8.83    	episode_reward:51      	episodes:2051	mean 100 episode reward:47.9    	step_used:51	steps:76098	
episode_Q_value:282     	episode_loss:3.12    	episode_reward:28      	episodes:2052	mean 100 episode reward:47.3    	step_used:28	steps:76126	
episode_Q_value:133     	episode_loss:1.45    	episode_reward:14      	episodes:2053	mean 100 episode reward:47      	step_used:14	steps:76140	
episode_Q_value:273     	episode_loss:4.06    	episode_reward:28      	episodes:2054	mean 100 episode reward:46.9    	step_used:28	steps:76168	
episode_Q_value:110     	episode_loss:2.68    	episode_reward:12      	episodes:2055	mean 100 episode reward:46.5    	step_used:12	steps:76180	
episode_Q_value:200     	episode_loss:3.66    	episode_reward:20      	episodes:2056	mean 100 episode reward:46.5    	step_used:20	steps:76200	
episode_Q_value:636     	episode_loss:6.58    	episode_reward:63      	episodes:2057	mean 100 episode reward:46.4    	step_used:63	steps:76263	
episode_Q_value:216     	episode_loss:1.74    	episode_reward:22      	episodes:2058	mean 100 episode reward:46.5    	step_used:22	steps:76285	
episode_Q_value:190     	episode_loss:2.58    	episode_reward:19      	episodes:2059	mean 100 episode reward:46.3    	step_used:19	steps:76304	
episode_Q_value:384     	episode_loss:7.53    	episode_reward:38      	episodes:2060	mean 100 episode reward:46.2    	step_used:38	steps:76342	
episode_Q_value:293     	episode_loss:4.44    	episode_reward:29      	episodes:2061	mean 100 episode reward:45.9    	step_used:29	steps:76371	
episode_Q_value:346     	episode_loss:4.93    	episode_reward:35      	episodes:2062	mean 100 episode reward:45.9    	step_used:35	steps:76406	
episode_Q_value:424     	episode_loss:5.53    	episode_reward:42      	episodes:2063	mean 100 episode reward:45.8    	step_used:42	steps:76448	
episode_Q_value:207     	episode_loss:2.54    	episode_reward:21      	episodes:2064	mean 100 episode reward:45.3    	step_used:21	steps:76469	
episode_Q_value:225     	episode_loss:2.44    	episode_reward:23      	episodes:2065	mean 100 episode reward:44.9    	step_used:23	steps:76492	
episode_Q_value:847     	episode_loss:13.4    	episode_reward:83      	episodes:2066	mean 100 episode reward:44.9    	step_used:83	steps:76575	
episode_Q_value:959     	episode_loss:14.4    	episode_reward:95      	episodes:2067	mean 100 episode reward:45.5    	step_used:95	steps:76670	
episode_Q_value:1.21e+03	episode_loss:15.7    	episode_reward:117     	episodes:2068	mean 100 episode reward:46.3    	step_used:117	steps:76787	
episode_Q_value:270     	episode_loss:5.32    	episode_reward:27      	episodes:2069	mean 100 episode reward:46.5    	step_used:27	steps:76814	
episode_Q_value:493     	episode_loss:6.02    	episode_reward:50      	episodes:2070	mean 100 episode reward:46.1    	step_used:50	steps:76864	
episode_Q_value:934     	episode_loss:12.3    	episode_reward:93      	episodes:2071	mean 100 episode reward:46.4    	step_used:93	steps:76957	
episode_Q_value:472     	episode_loss:7.91    	episode_reward:48      	episodes:2072	mean 100 episode reward:47.1    	step_used:48	steps:77005	
episode_Q_value:517     	episode_loss:9.18    	episode_reward:52      	episodes:2073	mean 100 episode reward:46.9    	step_used:52	steps:77057	
episode_Q_value:524     	episode_loss:8.97    	episode_reward:52      	episodes:2074	mean 100 episode reward:46.9    	step_used:52	steps:77109	
episode_Q_value:257     	episode_loss:5.59    	episode_reward:26      	episodes:2075	mean 100 episode reward:47.2    	step_used:26	steps:77135	
episode_Q_value:308     	episode_loss:5.21    	episode_reward:31      	episodes:2076	mean 100 episode reward:47      	step_used:31	steps:77166	
episode_Q_value:211     	episode_loss:1.96    	episode_reward:21      	episodes:2077	mean 100 episode reward:47.1    	step_used:21	steps:77187	
episode_Q_value:170     	episode_loss:2.24    	episode_reward:17      	episodes:2078	mean 100 episode reward:47.1    	step_used:17	steps:77204	
episode_Q_value:440     	episode_loss:5.48    	episode_reward:44      	episodes:2079	mean 100 episode reward:47.1    	step_used:44	steps:77248	
episode_Q_value:214     	episode_loss:3.44    	episode_reward:22      	episodes:2080	mean 100 episode reward:47.4    	step_used:22	steps:77270	
episode_Q_value:172     	episode_loss:3.52    	episode_reward:18      	episodes:2081	mean 100 episode reward:47      	step_used:18	steps:77288	
episode_Q_value:545     	episode_loss:9.05    	episode_reward:54      	episodes:2082	mean 100 episode reward:47      	step_used:54	steps:77342	
episode_Q_value:424     	episode_loss:4.28    	episode_reward:42      	episodes:2083	mean 100 episode reward:46.7    	step_used:42	steps:77384	
episode_Q_value:94.4    	episode_loss:0.979   	episode_reward:12      	episodes:2084	mean 100 episode reward:46.8    	step_used:12	steps:77396	
episode_Q_value:1.51e+03	episode_loss:20.9    	episode_reward:148     	episodes:2085	mean 100 episode reward:46.7    	step_used:148	steps:77544	
episode_Q_value:148     	episode_loss:2.1     	episode_reward:15      	episodes:2086	mean 100 episode reward:48      	step_used:15	steps:77559	
episode_Q_value:575     	episode_loss:8       	episode_reward:57      	episodes:2087	mean 100 episode reward:47      	step_used:57	steps:77616	
episode_Q_value:197     	episode_loss:2.8     	episode_reward:20      	episodes:2088	mean 100 episode reward:47.4    	step_used:20	steps:77636	
episode_Q_value:686     	episode_loss:8.44    	episode_reward:68      	episodes:2089	mean 100 episode reward:47.2    	step_used:68	steps:77704	
episode_Q_value:772     	episode_loss:11.2    	episode_reward:77      	episodes:2090	mean 100 episode reward:47.7    	step_used:77	steps:77781	
episode_Q_value:273     	episode_loss:4.73    	episode_reward:27      	episodes:2091	mean 100 episode reward:48.2    	step_used:27	steps:77808	
episode_Q_value:125     	episode_loss:1.86    	episode_reward:13      	episodes:2092	mean 100 episode reward:48.3    	step_used:13	steps:77821	
episode_Q_value:212     	episode_loss:2.91    	episode_reward:21      	episodes:2093	mean 100 episode reward:48.1    	step_used:21	steps:77842	
episode_Q_value:160     	episode_loss:2.05    	episode_reward:16      	episodes:2094	mean 100 episode reward:47.3    	step_used:16	steps:77858	
episode_Q_value:221     	episode_loss:2.31    	episode_reward:22      	episodes:2095	mean 100 episode reward:47.2    	step_used:22	steps:77880	
episode_Q_value:195     	episode_loss:2.7     	episode_reward:20      	episodes:2096	mean 100 episode reward:47.3    	step_used:20	steps:77900	
episode_Q_value:219     	episode_loss:2.05    	episode_reward:24      	episodes:2097	mean 100 episode reward:46.9    	step_used:24	steps:77924	
episode_Q_value:767     	episode_loss:13.2    	episode_reward:78      	episodes:2098	mean 100 episode reward:46.6    	step_used:78	steps:78002	
episode_Q_value:292     	episode_loss:6.42    	episode_reward:29      	episodes:2099	mean 100 episode reward:46.8    	step_used:29	steps:78031	
episode_Q_value:201     	episode_loss:2.68    	episode_reward:20      	episodes:2100	mean 100 episode reward:46      	step_used:20	steps:78051	
episode_Q_value:1.33e+03	episode_loss:20.5    	episode_reward:128     	episodes:2101	mean 100 episode reward:45.9    	step_used:128	steps:78179	
episode_Q_value:239     	episode_loss:3.08    	episode_reward:24      	episodes:2102	mean 100 episode reward:46.4    	step_used:24	steps:78203	
episode_Q_value:1.13e+03	episode_loss:15.3    	episode_reward:111     	episodes:2103	mean 100 episode reward:46.4    	step_used:111	steps:78314	
episode_Q_value:170     	episode_loss:1.62    	episode_reward:17      	episodes:2104	mean 100 episode reward:46.8    	step_used:17	steps:78331	
episode_Q_value:144     	episode_loss:2.58    	episode_reward:15      	episodes:2105	mean 100 episode reward:46.3    	step_used:15	steps:78346	
episode_Q_value:812     	episode_loss:14.8    	episode_reward:79      	episodes:2106	mean 100 episode reward:45.8    	step_used:79	steps:78425	
episode_Q_value:239     	episode_loss:3.14    	episode_reward:24      	episodes:2107	mean 100 episode reward:46.3    	step_used:24	steps:78449	
episode_Q_value:126     	episode_loss:2.02    	episode_reward:13      	episodes:2108	mean 100 episode reward:46.4    	step_used:13	steps:78462	
episode_Q_value:195     	episode_loss:2.51    	episode_reward:20      	episodes:2109	mean 100 episode reward:46.3    	step_used:20	steps:78482	
episode_Q_value:529     	episode_loss:7.43    	episode_reward:53      	episodes:2110	mean 100 episode reward:46.2    	step_used:53	steps:78535	
episode_Q_value:127     	episode_loss:2.28    	episode_reward:14      	episodes:2111	mean 100 episode reward:46.4    	step_used:14	steps:78549	
episode_Q_value:799     	episode_loss:11.6    	episode_reward:79      	episodes:2112	mean 100 episode reward:45.6    	step_used:79	steps:78628	
episode_Q_value:444     	episode_loss:7.92    	episode_reward:45      	episodes:2113	mean 100 episode reward:46.2    	step_used:45	steps:78673	
episode_Q_value:870     	episode_loss:12.1    	episode_reward:86      	episodes:2114	mean 100 episode reward:46.3    	step_used:86	steps:78759	
episode_Q_value:586     	episode_loss:9.01    	episode_reward:59      	episodes:2115	mean 100 episode reward:46.9    	step_used:59	steps:78818	
episode_Q_value:330     	episode_loss:5.06    	episode_reward:33      	episodes:2116	mean 100 episode reward:47      	step_used:33	steps:78851	
episode_Q_value:1.46e+03	episode_loss:21.2    	episode_reward:140     	episodes:2117	mean 100 episode reward:47.2    	step_used:140	steps:78991	
episode_Q_value:167     	episode_loss:2.71    	episode_reward:17      	episodes:2118	mean 100 episode reward:47.2    	step_used:17	steps:79008	
episode_Q_value:332     	episode_loss:5.24    	episode_reward:33      	episodes:2119	mean 100 episode reward:47.2    	step_used:33	steps:79041	
episode_Q_value:734     	episode_loss:10.3    	episode_reward:72      	episodes:2120	mean 100 episode reward:47      	step_used:72	steps:79113	
episode_Q_value:238     	episode_loss:3.43    	episode_reward:24      	episodes:2121	mean 100 episode reward:47.4    	step_used:24	steps:79137	
episode_Q_value:270     	episode_loss:4.36    	episode_reward:27      	episodes:2122	mean 100 episode reward:46.2    	step_used:27	steps:79164	
episode_Q_value:822     	episode_loss:12.4    	episode_reward:81      	episodes:2123	mean 100 episode reward:45.8    	step_used:81	steps:79245	
episode_Q_value:342     	episode_loss:4.68    	episode_reward:34      	episodes:2124	mean 100 episode reward:45.6    	step_used:34	steps:79279	
episode_Q_value:686     	episode_loss:9.5     	episode_reward:68      	episodes:2125	mean 100 episode reward:45.4    	step_used:68	steps:79347	
episode_Q_value:360     	episode_loss:5.95    	episode_reward:37      	episodes:2126	mean 100 episode reward:45.9    	step_used:37	steps:79384	
episode_Q_value:847     	episode_loss:12.6    	episode_reward:84      	episodes:2127	mean 100 episode reward:44.8    	step_used:84	steps:79468	
episode_Q_value:606     	episode_loss:10.4    	episode_reward:60      	episodes:2128	mean 100 episode reward:45.4    	step_used:60	steps:79528	
episode_Q_value:240     	episode_loss:2.96    	episode_reward:24      	episodes:2129	mean 100 episode reward:45.8    	step_used:24	steps:79552	
episode_Q_value:1.04e+03	episode_loss:13.2    	episode_reward:101     	episodes:2130	mean 100 episode reward:45.7    	step_used:101	steps:79653	
episode_Q_value:388     	episode_loss:5.15    	episode_reward:39      	episodes:2131	mean 100 episode reward:46.6    	step_used:39	steps:79692	
episode_Q_value:1.15e+03	episode_loss:13.8    	episode_reward:114     	episodes:2132	mean 100 episode reward:46.5    	step_used:114	steps:79806	
episode_Q_value:171     	episode_loss:3.26    	episode_reward:18      	episodes:2133	mean 100 episode reward:45.6    	step_used:18	steps:79824	
episode_Q_value:198     	episode_loss:2.14    	episode_reward:20      	episodes:2134	mean 100 episode reward:45.5    	step_used:20	steps:79844	
episode_Q_value:222     	episode_loss:1.55    	episode_reward:22      	episodes:2135	mean 100 episode reward:45.6    	step_used:22	steps:79866	
episode_Q_value:911     	episode_loss:14.4    	episode_reward:90      	episodes:2136	mean 100 episode reward:45.6    	step_used:90	steps:79956	
episode_Q_value:239     	episode_loss:3.56    	episode_reward:24      	episodes:2137	mean 100 episode reward:45      	step_used:24	steps:79980	
episode_Q_value:220     	episode_loss:3.18    	episode_reward:22      	episodes:2138	mean 100 episode reward:45      	step_used:22	steps:80002	
episode_Q_value:225     	episode_loss:1.68    	episode_reward:23      	episodes:2139	mean 100 episode reward:45      	step_used:23	steps:80025	
episode_Q_value:832     	episode_loss:16.2    	episode_reward:83      	episodes:2140	mean 100 episode reward:45      	step_used:83	steps:80108	
episode_Q_value:1.07e+03	episode_loss:17.1    	episode_reward:106     	episodes:2141	mean 100 episode reward:45.2    	step_used:106	steps:80214	
episode_Q_value:390     	episode_loss:5.44    	episode_reward:39      	episodes:2142	mean 100 episode reward:45.7    	step_used:39	steps:80253	
episode_Q_value:325     	episode_loss:3.55    	episode_reward:32      	episodes:2143	mean 100 episode reward:45.7    	step_used:32	steps:80285	
episode_Q_value:853     	episode_loss:14.5    	episode_reward:84      	episodes:2144	mean 100 episode reward:45      	step_used:84	steps:80369	
episode_Q_value:173     	episode_loss:1.14    	episode_reward:18      	episodes:2145	mean 100 episode reward:45.5    	step_used:18	steps:80387	
